email_id,subject,sender,body,has_urgent_words,has_suspicious_links,has_prize_money,sender_domain_suspicious,exclamation_count,caps_ratio,link_count,has_attachments,word_count,label
983,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,0,1,3,0.25,4,0,133,1
562,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,1,1,6,0.39,4,0,113,1
81,Meeting scheduled for tomorrow at 3pm,hr@company.com,"Hi, just a reminder that we have a team meeting tomorrow. Please review the agenda before joining.",0,0,0,0,1,0.07,2,0,121,0
206,Welcome to our newsletter,newsletter@brand.com,Thank you for subscribing to our newsletter. You will receive updates once a week.,0,0,0,0,0,0.05,0,1,39,0
35,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.07,0,0,158,0
776,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,1,1,5,0.4,1,1,128,1
509,You have a pending wire transfer,transfers@bank-wire-pending.ml,"A wire transfer of $8,750 is pending in your name. To receive your funds, verify your bank account: http://wire-transfer-pending.ml",1,1,1,1,7,0.23,3,1,116,1
428,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,0,0.06,2,0,187,0
455,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.07,1,0,36,0
367,Your appointment confirmation,appointments@clinic.com,Your appointment is confirmed for March 15 at 2:30pm. Please arrive 10 minutes early.,0,0,0,0,0,0.02,2,1,79,0
92,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,1,0.07,2,1,125,0
340,Document shared with you,workspace@notion.com,Sarah has shared a document with you. Click here to view it in your workspace.,0,0,0,0,1,0.06,2,0,118,0
898,Account verification required TODAY,security@account-verify-urgent.ml,Your account verification is required TODAY or your access will be revoked permanently. Act now: http://account-verify-today.ml,1,1,1,1,2,0.23,2,0,80,1
565,Your PayPal account is limited,service@paypal-secure-update.tk,Your PayPal account has been limited due to unusual activity. Please confirm your information here: http://paypal-secure-update.xyz,1,1,1,1,7,0.34,1,1,23,1
346,Welcome to our newsletter,newsletter@brand.com,Thank you for subscribing to our newsletter. You will receive updates once a week.,0,0,0,0,0,0.02,0,1,184,0
777,Click here to receive your prize,rewards@gift-card-winner.tk,Click here within 24 hours to claim your prize of $500 gift card. Limited time offer!!!: http://prize-claim-now.tk,1,1,1,1,5,0.16,3,0,60,1
242,Your order has been shipped,orders@amazon.com,Your package has been shipped and will arrive in 3-5 business days. Track your order using the link below.,0,0,0,0,1,0.07,0,1,198,0
14,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,1,0.05,0,0,175,0
316,Your subscription has been renewed,subscriptions@netflix.com,Your annual subscription has been renewed. Thank you for your continued support.,0,0,0,0,1,0.03,1,1,66,0
601,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,7,0.19,1,0,27,1
388,Re: Budget proposal review,team@startup.com,I have reviewed the budget proposal and have a few suggestions. Let us discuss on Friday.,0,0,0,0,0,0.07,1,1,51,0
274,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,0,0.03,1,0,54,0
167,Your appointment confirmation,appointments@clinic.com,Your appointment is confirmed for March 15 at 2:30pm. Please arrive 10 minutes early.,0,0,0,0,0,0.05,2,1,59,0
841,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,4,0.29,3,1,77,1
993,IRS tax refund notification,refunds@irs-tax-return.xyz,"The IRS has processed your tax refund of $3,200. Provide your banking details to receive payment: http://irs-refund-claim.xyz",1,1,0,1,6,0.33,2,0,89,1
647,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,1,1,7,0.23,4,0,68,1
819,Exclusive offer expires in 24 hours!!!,deals@exclusive-offer-now.xyz,Exclusive deal ONLY for you! 90 percent off expires in 24 hours!!! Buy now before it is too late: http://exclusive-deal-now.xyz,1,1,1,1,7,0.38,4,1,48,1
485,Project update - Q3 report,manager@work.com,Here is the Q3 project update. All milestones are on track. Let me know if you need more details.,0,0,0,0,0,0.02,2,1,147,0
981,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,1,1,3,0.36,1,1,102,1
505,Your PayPal account is limited,service@paypal-secure-update.tk,Your PayPal account has been limited due to unusual activity. Please confirm your information here: http://paypal-secure-update.xyz,1,1,0,1,7,0.15,3,1,149,1
832,Congratulations! You are selected,prizes@grand-winner-select.ml,"Dear lucky winner, you have been selected for our grand prize giveaway! Enter your details to claim: http://grand-prize-winner.ml",1,1,0,1,5,0.34,1,1,26,1
244,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.03,1,0,191,0
567,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,0,1,2,0.44,1,0,80,1
876,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,1,1,5,0.36,4,0,112,1
563,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,0,1,2,0.28,2,0,135,1
687,Claim your free iPhone 15 now!,rewards@prize-claim-center.xyz,You have been selected to receive a FREE iPhone 15! Claim your prize before it expires. Only pay $1.99 shipping: http://free-iphone-claim.xyz,1,1,1,1,7,0.22,4,0,136,1
190,New feature release notes,updates@github.com,We are excited to announce the release of version 2.0. Check the release notes for details.,0,0,0,0,0,0.03,0,1,167,0
783,Verify your account immediately,noreply@account-verify-now.ml,We detected suspicious activity on your account. Verify your identity NOW by clicking this link or your account will be permanently deleted: http://verify-account-now.tk,1,1,1,1,4,0.33,2,1,87,1
700,Your package could not be delivered,delivery@dhl-package-alert.tk,Your DHL package could not be delivered. Pay $2.50 customs fee here or package will be returned: http://dhl-delivery-fee.tk,1,1,1,1,3,0.4,3,1,86,1
476,Your subscription has been renewed,subscriptions@netflix.com,Your annual subscription has been renewed. Thank you for your continued support.,0,0,0,0,0,0.05,0,0,89,0
682,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,1,1,6,0.21,1,0,146,1
511,Your Netflix account has been hacked,support@netflix-billing-update.tk,We noticed your Netflix account was accessed by hackers. Update your payment info here or lose access: http://netflix-update-billing.tk,1,1,1,1,5,0.2,4,1,82,1
59,New comment on your post,notifications@medium.com,John left a comment on your recent blog post. Log in to view and reply.,0,0,0,0,1,0.06,1,0,141,0
475,Job application received,careers@hiring.com,We have received your job application and will review it within 5 business days.,0,0,0,0,1,0.02,0,0,99,0
561,URGENT: Your account will be suspended,security-alert@gmail-verify.xyz,Your account will be suspended in 24 hours. Click here immediately to verify your information and avoid losing access: http://secure-login-verify.xyz/account,1,1,0,1,7,0.36,4,1,77,1
857,Click here to receive your prize,rewards@gift-card-winner.tk,Click here within 24 hours to claim your prize of $500 gift card. Limited time offer!!!: http://prize-claim-now.tk,1,1,1,1,6,0.25,2,0,125,1
748,Security alert: Your password expired,support@password-reset-alert.tk,Your password has expired and your account is at risk. Reset it immediately to avoid losing access: http://password-reset-urgent.tk,1,1,1,1,2,0.22,4,1,94,1
253,Office closed on Friday,admin@company.com,Please note that our office will be closed this Friday for a public holiday.,0,0,0,0,1,0.05,1,0,107,0
22,Your order has been shipped,orders@amazon.com,Your package has been shipped and will arrive in 3-5 business days. Track your order using the link below.,0,0,0,0,1,0.04,0,1,164,0
314,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,1,0.04,2,1,162,0
460,Document shared with you,workspace@notion.com,Sarah has shared a document with you. Click here to view it in your workspace.,0,0,0,0,0,0.01,1,1,50,0
161,Meeting scheduled for tomorrow at 3pm,hr@company.com,"Hi, just a reminder that we have a team meeting tomorrow. Please review the agenda before joining.",0,0,0,0,0,0.05,0,1,162,0
277,Feedback request - recent purchase,feedback@store.com,We would love your feedback on your recent purchase. Please take 2 minutes to fill the survey.,0,0,0,0,0,0.07,0,1,129,0
956,You have been charged $499 - dispute now,billing@charge-alert-now.xyz,"You have been charged $499.99 for a subscription. If you did not authorize this, click here to dispute: http://charge-dispute-urgent.xyz",1,1,0,1,7,0.44,4,1,25,1
192,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,1,0.05,0,1,112,0
386,Welcome to our newsletter,newsletter@brand.com,Thank you for subscribing to our newsletter. You will receive updates once a week.,0,0,0,0,0,0.06,1,1,91,0
806,FINAL NOTICE: Overdue payment,billing@payment-notice-urgent.ml,"FINAL NOTICE: You have an overdue payment of $2,450. Your account will go to collections unless you pay now at: http://payment-urgent-now.com",1,1,1,1,5,0.27,3,0,135,1
414,Team lunch this Thursday,events@workplace.com,Join us for a team lunch this Thursday at 12:30pm at the downtown restaurant.,0,0,0,0,0,0.02,0,0,194,0
492,Monthly statement available,statements@bank.com,Your monthly bank statement for February is now available in your online account.,0,0,0,0,1,0.07,2,0,115,0
344,Invoice #1042 attached,billing@vendor.com,Please find the attached invoice for your recent purchase. Contact us if you have any questions.,0,0,0,0,1,0.03,1,0,188,0
770,Confirm your identity to avoid suspension,verify@identity-confirm-now.xyz,Confirm your identity within 48 hours or your account will be permanently suspended. Click here: http://identity-confirm-now.xyz,1,1,1,1,4,0.23,3,0,112,1
309,Happy Birthday from the team!,birthday@office.com,Wishing you a wonderful birthday! Hope you have a great day filled with joy.,0,0,0,0,0,0.05,1,1,84,0
662,"You have won $1,000,000 lottery!",lottery@winner-notification.tk,"CONGRATULATIONS! You have been selected as the winner of our $1,000,000 international lottery. Send your bank details to claim your prize immediately.",1,1,0,1,6,0.27,1,0,81,1
131,Your password was changed successfully,security@google.com,"Your account password was successfully changed. If you did not make this change, contact support.",0,0,0,0,0,0.05,1,1,188,0
